0.36676351,0.374601965,0.369684394,0.371928647,0.36283298,0.363066566,0.5,0.437630608
0.366615462,0.392185082,0.385518044,0.367002503,0.361236841,0.361920309,0.5,0.405456221
0.34218456,0.380700272,0.367131347,0.354363633,0.348628774,0.346978136,0.369501634,0.363901712
0.304053337,0.337055048,0.339735906,0.308840384,0.29814772,0.300499175,0.369456498,0.321192653
0.307966835,0.335600821,0.332114541,0.309282376,0.298161845,0.300474135,0.369742859,0.316855423
0.301743703,0.333751398,0.33698592,0.30482629,0.299169986,0.300108998,0.36967954,0.312639695
0.300374378,0.332991292,0.3300636,0.302814074,0.30094849,0.302781283,0.370423017,0.305838033
0.280200701,0.298403075,0.298916919,0.290358939,0.276044674,0.29556903,0.368898167,0.306992374
0.275992556,0.287543008,0.295628316,0.290789709,0.276055713,0.295706087,0.366925907,0.303832571
0.263214955,0.284984519,0.278598178,0.271995534,0.259442665,0.298078029,0.359191316,0.307532387
0.236865856,0.247091958,0.257641643,0.254371147,0.230726187,0.263769818,0.354918928,0.277823452
0.237528594,0.24790281,0.251405501,0.251857081,0.230710576,0.263143464,0.326120185,0.272166947
0.237078994,0.243921993,0.251889732,0.2563281,0.233175229,0.264335149,0.31263703,0.272375087
0.234673249,0.245835192,0.250373807,0.247132111,0.232155249,0.260490264,0.296016485,0.276243806
0.216520553,0.202913412,0.211039133,0.235810671,0.22920726,0.259633009,0.29147149,0.277872353
0.215533498,0.202135439,0.210233367,0.233447348,0.227923693,0.261893069,0.287897971,0.271287064
0.211912876,0.200676164,0.204679079,0.231247606,0.226985746,0.258987358,0.28247589,0.278124412
0.210222055,0.1978106,0.200791611,0.233680496,0.226012361,0.255661298,0.280618056,0.282091554
0.206507053,0.195160059,0.201788912,0.224927793,0.223287605,0.254125437,0.273124146,0.275923549
0.205955314,0.197416479,0.199516862,0.229248822,0.223821811,0.254751678,0.280844315,0.283131277
0.209311453,0.194061026,0.194895823,0.228438912,0.221821863,0.252680297,0.274883124,0.282003318
0.205472322,0.201073332,0.197631922,0.225369918,0.221780499,0.251284522,0.278237662,0.279540378
0.208800068,0.193176512,0.195734981,0.2285313,0.221341118,0.248522945,0.276838248,0.274880197
0.208723501,0.189334066,0.198204721,0.229920969,0.218611087,0.251590694,0.275646666,0.282246764
0.203646147,0.195881714,0.200786839,0.224615021,0.219425129,0.24985704,0.271103632,0.277113846
0.206195663,0.198143212,0.199218995,0.229152787,0.219276081,0.252873957,0.269640899,0.274231733
0.200954747,0.179430555,0.18092828,0.222652286,0.214632841,0.247394387,0.263725967,0.270410986
0.201880139,0.180456879,0.180568781,0.222391583,0.216692145,0.246733021,0.26107635,0.278240385
0.198679905,0.176818588,0.177300344,0.223471671,0.221691188,0.24920354,0.266018819,0.264694565
0.202140889,0.18170553,0.17768855,0.227241484,0.216682839,0.246623451,0.264931302,0.271502267
0.201508325,0.180521512,0.17786378,0.225746893,0.213799692,0.246892992,0.267313044,0.269118559
0.201535002,0.179874622,0.181457542,0.22094888,0.213973313,0.246398942,0.268905041,0.271654867
0.20197524,0.17736828,0.181179592,0.220977817,0.214992302,0.245470521,0.262213175,0.267084201
0.198742424,0.180776756,0.178864254,0.227469955,0.214141847,0.246154336,0.261767881,0.273020686
0.200446666,0.183156043,0.183106449,0.221837758,0.215006008,0.245061218,0.260158644,0.272665943
0.19863235,0.179051855,0.176386418,0.222050362,0.215999634,0.243480745,0.274557905,0.267062885
0.199785034,0.183366523,0.180668711,0.218654896,0.212882643,0.242184968,0.267866626,0.26070507
0.196982464,0.177973377,0.180044529,0.222657867,0.214225825,0.244955354,0.265629334,0.282419175
0.200070242,0.178144387,0.177908364,0.225972813,0.213156489,0.242446908,0.271381636,0.276185358
0.200626478,0.181632307,0.175605216,0.221743656,0.210532351,0.24200948,0.266882994,0.276681824
0.198443852,0.181374728,0.181339403,0.221340592,0.212486475,0.237590873,0.266958972,0.275804962
0.198233668,0.185455294,0.176241761,0.225482971,0.209682468,0.241094212,0.269974612,0.271069931
0.199682865,0.18070019,0.181102596,0.224768811,0.212102936,0.242391524,0.267674244,0.267949099
0.200464334,0.17468288,0.177526158,0.220051748,0.21239165,0.240335211,0.265241593,0.272308537
0.198937979,0.175626256,0.17958471,0.21955885,0.208215269,0.241095355,0.268743285,0.273357301
0.196979654,0.179177816,0.1786905,0.223301213,0.211619296,0.244147769,0.262550557,0.266837979
0.198357466,0.179994516,0.181488793,0.223081646,0.211345679,0.239817664,0.2626502,0.27834619
0.201344286,0.183003327,0.17851544,0.221281998,0.210894602,0.239920146,0.265856167,0.271325148
0.195419021,0.180885364,0.178038734,0.221531214,0.213542991,0.243427934,0.264476965,0.266527511
0.198355142,0.180111952,0.182488191,0.224682691,0.212183599,0.239597125,0.264281457,0.273870323
0.197417663,0.179209256,0.177707285,0.227022032,0.211425636,0.242621196,0.267442543,0.268547447
0.199416277,0.178556795,0.182498839,0.221625134,0.209552583,0.240760934,0.261898458,0.269078035
0.198491684,0.18468455,0.181687415,0.217918497,0.209140195,0.243728676,0.26410092,0.276813989
0.198054294,0.182554756,0.182282996,0.220604802,0.210305793,0.239050605,0.264585791,0.265210149
0.201068478,0.185326153,0.184144201,0.219644807,0.209108706,0.23831952,0.265942486,0.270555861
0.202567145,0.184110732,0.177909677,0.221857177,0.213939673,0.240535615,0.268418588,0.280531147
0.200313687,0.180806083,0.178289712,0.218574577,0.209602996,0.24213326,0.265760265,0.266361737
0.200249216,0.179654409,0.180462213,0.2219879,0.209098972,0.240073547,0.266869212,0.274659183
0.20096129,0.180640224,0.179117327,0.215955162,0.209345285,0.241629436,0.268506506,0.270057711
0.201271291,0.179750872,0.181175011,0.218908256,0.210838637,0.239461746,0.26780408,0.267856159
0.197886036,0.179894261,0.181987834,0.228434789,0.211875932,0.236646603,0.273648558,0.269890533
0.201873529,0.179560231,0.178952107,0.221939811,0.213150185,0.239755469,0.266994571,0.269479154
0.202375819,0.179886099,0.179171597,0.221101958,0.212467827,0.238086705,0.270355996,0.269883077
0.198623226,0.176416839,0.172138965,0.224784574,0.213459719,0.240424198,0.269565747,0.273205204
0.200573217,0.180085074,0.178405548,0.216082922,0.209497913,0.240516432,0.272849089,0.270728084
0.197792992,0.176205654,0.17175156,0.220706257,0.210277715,0.240869998,0.273898461,0.265457508
0.196698607,0.17697357,0.177016954,0.226562832,0.208923305,0.238241391,0.269490141,0.265886927
0.197669384,0.181390796,0.170733171,0.227607146,0.207650157,0.236691015,0.270941462,0.267979232
0.194736234,0.177681949,0.17998024,0.223572496,0.207459439,0.236365661,0.273052016,0.264835237
0.195866478,0.173506671,0.178292711,0.222159236,0.209163539,0.238116088,0.274804452,0.262012676
0.198038121,0.178272082,0.178389252,0.23091451,0.208163532,0.239848313,0.27554428,0.272421166
0.196857789,0.178438778,0.176840076,0.224043909,0.20939881,0.237032675,0.27600691,0.277234795
0.199090999,0.176641139,0.175044523,0.222840146,0.211752495,0.23862732,0.273952036,0.272568898
0.198053656,0.180730268,0.177481403,0.226030673,0.209743043,0.23640795,0.275003092,0.267675669
0.194563233,0.177632288,0.172821304,0.222110594,0.206441783,0.238629282,0.273129887,0.272681704
0.198607177,0.177214776,0.177405788,0.223225684,0.208021532,0.238205674,0.278192306,0.268843878
0.194788885,0.17236195,0.172430869,0.216927662,0.203052614,0.237344876,0.274197355,0.265332824
0.197324638,0.171582453,0.172888566,0.221422922,0.203751334,0.236252244,0.276444423,0.270528291
0.19544047,0.172190492,0.168491608,0.212684199,0.20597422,0.239510234,0.273960921,0.271425898
0.193487773,0.173767812,0.17286184,0.214665878,0.202895109,0.239258541,0.278032086,0.269626696
0.200923629,0.176539075,0.170283036,0.218832232,0.205895691,0.235822607,0.273066787,0.269415123
0.192416533,0.175184188,0.178261824,0.217740981,0.202371132,0.235847161,0.27614788,0.271837143
0.191967152,0.169958664,0.174910514,0.215625245,0.201827802,0.235271934,0.276340645,0.277088062
0.193792678,0.173110142,0.175630599,0.216632462,0.206914537,0.236798507,0.275668182,0.268520192
0.196408941,0.176626557,0.175001339,0.220661816,0.203831483,0.23924594,0.275878682,0.267930818
0.194854098,0.170824729,0.168911682,0.2182539,0.204848034,0.238346341,0.278206249,0.266327916
0.196851027,0.171695432,0.174499135,0.216340787,0.203914193,0.237044,0.276183397,0.267152367
0.192228693,0.173369548,0.171097375,0.219988688,0.206312499,0.236332306,0.278743895,0.27432042
0.195760871,0.175507638,0.172806532,0.215305996,0.203070539,0.2360781,0.277770118,0.271649454
0.197599788,0.175257117,0.173724267,0.217912553,0.201386765,0.237356725,0.274050954,0.278766605
0.195643234,0.174424645,0.171097841,0.21367633,0.203977826,0.236920258,0.278721225,0.267963476
0.194156092,0.171493762,0.172127117,0.216257801,0.205496532,0.237645171,0.278394643,0.270972386
0.198799827,0.17207658,0.168969362,0.215380611,0.206840713,0.234454129,0.273510635,0.263410005
0.194160025,0.175564251,0.170838739,0.217993063,0.205951228,0.236297885,0.275474093,0.272805323
0.194523477,0.175310406,0.172157671,0.216353796,0.206009784,0.236423588,0.280401646,0.280538243
0.191009034,0.173867657,0.173475633,0.222685136,0.201813601,0.235639014,0.276834715,0.270105807
0.196958109,0.171432701,0.172015862,0.217550235,0.207082815,0.237593968,0.276907158,0.268100068
0.195512445,0.172261744,0.174707854,0.217833282,0.199159603,0.235709409,0.271034457,0.270303638
0.193279684,0.171132339,0.172766396,0.213382035,0.201079135,0.241367019,0.273732515,0.271095316
0.194974373,0.170016153,0.169507949,0.221599609,0.200507442,0.236374509,0.269648206,0.269696196
0.192167527,0.173055052,0.166332622,0.220115514,0.201983659,0.23418594,0.276984628,0.260883669
0.192019326,0.170520376,0.174582703,0.219040236,0.197509707,0.235436621,0.276810731,0.265961054
0.192801586,0.170080748,0.169024899,0.215886634,0.200367841,0.233347677,0.278686032,0.259422157
0.193803878,0.170169801,0.173414494,0.214035267,0.200208441,0.230528706,0.277190889,0.264840534
0.189228252,0.175870013,0.167735178,0.216550229,0.201489685,0.229602266,0.275718317,0.280674061
0.191669561,0.169526855,0.171756845,0.220021479,0.201278767,0.234194921,0.277544635,0.266116293
0.19263809,0.169659464,0.16545348,0.214866511,0.201587073,0.233233193,0.274209736,0.275459186
0.192558323,0.168555288,0.167471037,0.216098847,0.195513341,0.229883751,0.278146539,0.260854604
0.192179146,0.17059398,0.172992087,0.218326294,0.197822736,0.230084801,0.2723073,0.27040957
0.190638762,0.170848844,0.174292188,0.219873089,0.19654373,0.233273205,0.273850266,0.262186841
0.191377037,0.168072551,0.17163957,0.214689357,0.198902481,0.231735735,0.272716468,0.259067854
0.190075211,0.171168007,0.168592871,0.213333575,0.195250571,0.232194841,0.274832242,0.265830883
0.189062089,0.174615418,0.172463796,0.218710843,0.198376267,0.23177831,0.274890455,0.259813823
0.188925319,0.170448266,0.166997084,0.215871661,0.194493161,0.227810579,0.273133218,0.268166865
0.19216966,0.165508978,0.168835467,0.209362434,0.197230231,0.229330962,0.274153113,0.266546665
0.188851438,0.170232995,0.167501811,0.215015968,0.197061373,0.230124403,0.275986164,0.258850093
0.186791954,0.17159193,0.165861106,0.216647187,0.19794623,0.232461353,0.277096997,0.266393852
0.190515296,0.171666773,0.167350287,0.219469234,0.194302292,0.227603795,0.280358758,0.261862207
0.193011905,0.169824006,0.169115381,0.216473242,0.201119527,0.230334779,0.277865959,0.260741196
0.190009959,0.172064759,0.165741698,0.216043624,0.195765852,0.231079798,0.278971373,0.261669447
0.190194085,0.164069048,0.173676101,0.214129063,0.197124644,0.23095038,0.276616594,0.252912106
0.187032493,0.166657423,0.16840745,0.212695325,0.198102868,0.229298503,0.275862641,0.259895732
0.190205706,0.172434917,0.165180424,0.209227407,0.197418768,0.228089769,0.274851757,0.266225136
0.185112713,0.173296457,0.168057009,0.217863036,0.195543524,0.230053304,0.278908046,0.265385722
0.189818405,0.168435937,0.169289124,0.213791462,0.193690081,0.225048764,0.283857942,0.261530504
0.188355368,0.171007578,0.163883922,0.209671988,0.202715554,0.230100107,0.282144585,0.256964546
0.186330257,0.165430373,0.16965072,0.217980043,0.195214131,0.227998649,0.283028594,0.270820489
0.188085864,0.16661503,0.168575327,0.214930582,0.196107826,0.232017001,0.283430743,0.27018119
0.188688189,0.168977733,0.169349453,0.214930305,0.197563663,0.227082542,0.281912961,0.259732265
0.190827107,0.171740825,0.166289657,0.212918691,0.196736419,0.23002074,0.284536881,0.261999439
0.188758394,0.170396615,0.167569273,0.219829905,0.200318238,0.225161304,0.282912063,0.255912678
0.189161029,0.167831975,0.168399468,0.218697518,0.200252739,0.224524663,0.27942502,0.265298043
0.190959106,0.167300159,0.167555577,0.219827429,0.20042416,0.23303979,0.280174183,0.267181286
0.191432174,0.167557177,0.166532473,0.211636457,0.198500989,0.229220784,0.281996946,0.267324275
0.190399003,0.174212517,0.170965014,0.213373291,0.195031538,0.232371129,0.284305294,0.267939868
0.191342473,0.165732517,0.165494577,0.219303672,0.196071881,0.224134039,0.282563668,0.257054398
0.190165246,0.170726274,0.164133786,0.213945384,0.19762801,0.228803509,0.28581662,0.260971414
0.189780754,0.168790322,0.16661304,0.215681135,0.19484226,0.228858685,0.290479994,0.269539607
0.189226738,0.16978428,0.168673248,0.218630094,0.195465376,0.226515887,0.288114929,0.267418165
0.190825165,0.167054287,0.169017698,0.217981767,0.199150736,0.224310211,0.285749701,0.259693126
0.191491797,0.172597423,0.170800298,0.216226036,0.200573893,0.228835416,0.286760709,0.259128733
0.189482678,0.168628455,0.16733301,0.216404619,0.197913743,0.228147029,0.289161681,0.267569683
0.189187964,0.172637215,0.167333199,0.216663921,0.195487786,0.22568669,0.286646979,0.263412899
0.19255798,0.167355182,0.168681934,0.219385523,0.199780146,0.224972283,0.293415677,0.261508636
0.187549793,0.173565485,0.170516337,0.217566998,0.196976835,0.22574678,0.287310582,0.258185821
0.190377288,0.173899659,0.169706733,0.214406929,0.19780764,0.224783843,0.290017736,0.261263532
0.188009336,0.170640688,0.167107386,0.21356818,0.196541264,0.225999453,0.28874795,0.263657641
0.192950938,0.17084292,0.16813867,0.217650422,0.198316073,0.224189223,0.294305629,0.261166004
0.189584971,0.169241437,0.163407311,0.21718904,0.197071898,0.223448843,0.294602201,0.259234412
0.191552572,0.167468294,0.167774105,0.218049924,0.20026193,0.221505023,0.295247013,0.262131406
0.193193173,0.16968377,0.170826376,0.216372445,0.196630793,0.224217835,0.298668403,0.254460801
